kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786201200000,6,5,42.020
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786204800000,6,4,41.860
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786208400000,6,4,41.730
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786212000000,6,4,41.630
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786215600000,6,4,41.590
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786219200000,6,4,41.530
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786222800000,6,4,41.480
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786226400000,6,4,41.450
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786230000000,6,4,41.440
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786240800000,6,4,41.360
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786244400000,6,4,41.260
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786251600000,6,4,41.200
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786255200000,6,4,41.190
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786258800000,6,6,41.190
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786262400000,6,4,41.180
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786266000000,6,5,41.210
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786269600000,6,5,41.390
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786273200000,6,4,41.380
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786280400000,6,5,41.560
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786284000000,6,4,41.510
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786287600000,6,4,41.460
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786291200000,6,4,41.450
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786294800000,6,4,41.390
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786298400000,6,4,41.300
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786302000000,6,4,41.240
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786305600000,6,4,41.200
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786309200000,6,4,41.160
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786312800000,6,4,41.130
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786316400000,6,4,41.090
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786320000000,6,4,41.070
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786327200000,6,5,41.130
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786334400000,6,5,41.210
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786341600000,6,5,41.310
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786348800000,6,5,41.400
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786352400000,6,5,41.410
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786359600000,6,5,41.480
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786363200000,6,5,41.510
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786370400000,6,6,41.470
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786374000000,6,5,41.520
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786377600000,6,4,41.490
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786381200000,6,4,41.450
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786384800000,6,4,41.390
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786388400000,6,4,41.330
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786392000000,6,4,41.280
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786395600000,6,4,41.250
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786399200000,6,6,41.250
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786402800000,6,5,41.300
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786413600000,6,4,41.330
