kind,q,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,15700.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786201200000,6,4,30.170
1,15700.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786204800000,6,4,30.150
1,15600.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786208400000,6,4,30.140
1,15500.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786212000000,6,4,30.110
1,15500.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786215600000,6,4,30.100
1,15400.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786219200000,6,4,30.090
1,15400.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786222800000,6,4,30.080
1,15300.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786233600000,6,,30.050
1,15100.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786251600000,6,6,30.030
1,15000.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786258800000,6,4,30.010
1,14900.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786262400000,6,4,29.990
1,14900.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786266000000,6,4,29.980
1,14900.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786269600000,6,4,29.970
1,14800.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786273200000,6,4,29.960
1,14800.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786280400000,6,4,29.920
1,14600.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786284000000,6,4,29.900
1,14600.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786287600000,6,6,29.900
1,14600.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786291200000,6,4,29.880
1,14600.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786294800000,6,4,29.860
1,14500.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786298400000,6,4,29.850
1,14500.000,长江,0,10,0,0,0,0,0,1,60110500,监利,1,1786302000000,6,4,29.840
