kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786201200000,6,4,32.180
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786204800000,6,4,32.150
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786208400000,6,4,32.130
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786212000000,6,4,32.100
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786215600000,6,4,32.070
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786219200000,6,4,32.050
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786222800000,6,4,32.040
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786226400000,6,4,32.030
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786230000000,6,4,32.000
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786240800000,6,4,31.990
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786244400000,6,4,31.980
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786251600000,6,4,31.960
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786255200000,6,4,31.940
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786258800000,6,4,31.930
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786262400000,6,4,31.910
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786266000000,6,4,31.890
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786269600000,6,4,31.850
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786273200000,6,5,31.860
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786280400000,6,6,31.820
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786284000000,6,4,31.790
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786287600000,6,4,31.770
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786291200000,6,4,31.760
1,长江,0,8,0,0,0,0,0,1,60109400,石首,0,1786294800000,6,4,31.730
