kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786201200000,6,5,37.090
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786204800000,6,5,37.190
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786208400000,6,5,37.220
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786212000000,6,4,37.210
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786215600000,6,4,37.180
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786219200000,6,4,37.150
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786222800000,6,4,37.110
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786226400000,6,4,37.070
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786230000000,6,4,37.030
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786240800000,6,4,36.940
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786244400000,6,4,36.890
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786251600000,6,4,36.830
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786255200000,6,4,36.790
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786258800000,6,4,36.760
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786262400000,6,4,36.740
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786266000000,6,4,36.710
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786269600000,6,5,36.730
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786273200000,6,5,36.760
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786280400000,6,5,36.830
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786284000000,6,5,36.880
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786287600000,6,5,36.910
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786291200000,6,6,36.910
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786294800000,6,6,36.910
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786298400000,6,4,36.890
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786302000000,6,4,36.850
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786305600000,6,4,36.800
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786309200000,6,4,36.760
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786312800000,6,4,36.710
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786316400000,6,4,36.670
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786320000000,6,4,36.630
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786327200000,6,4,36.580
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786334400000,6,5,36.590
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786341600000,6,6,36.610
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786348800000,6,5,36.670
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786352400000,6,5,36.710
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786359600000,6,5,36.740
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786363200000,6,5,36.780
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786370400000,6,5,36.850
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786374000000,6,5,36.860
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786377600000,6,6,36.860
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786381200000,6,5,36.870
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786384800000,6,4,36.860
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786388400000,6,4,36.850
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786392000000,6,4,36.830
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786395600000,6,4,36.800
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786399200000,6,4,36.780
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786402800000,6,4,36.760
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786413600000,6,6,36.760
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786420800000,6,4,36.740
1,荆江,0,24,0,0,0,0,0,1,60107402,董5,0,1786424400000,6,4,36.730
