kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,26900,长江,20,1,60111300,螺山,1,1786201200000,5,6,25.92
1,0,26700,长江,20,1,60111300,螺山,1,1786204800000,5,4,25.9
1,0,26800,长江,20,1,60111300,螺山,1,1786208400000,5,6,25.9
1,0,26900,长江,20,1,60111300,螺山,1,1786212000000,5,4,25.89
1,0,27000,长江,20,1,60111300,螺山,1,1786215600000,5,6,25.89
1,0,26300,长江,20,1,60111300,螺山,1,1786219200000,5,5,25.9
1,0,26600,长江,20,1,60111300,螺山,1,1786222800000,5,6,25.9
1,0,26500,长江,20,1,60111300,螺山,1,1786226400000,5,6,25.9
1,0,26300,长江,20,1,60111300,螺山,1,1786230000000,5,4,25.89
1,0,26600,长江,20,1,60111300,螺山,1,1786240800000,5,4,25.86
1,0,26400,长江,20,1,60111300,螺山,1,1786244400000,5,5,25.88
1,0,26400,长江,20,1,60111300,螺山,1,1786251600000,5,6,25.86
1,0,26100,长江,20,1,60111300,螺山,1,1786255200000,5,6,25.86
1,0,26100,长江,20,1,60111300,螺山,1,1786258800000,5,4,25.85
1,0,26400,长江,20,1,60111300,螺山,1,1786262400000,5,4,25.82
1,0,26300,长江,20,1,60111300,螺山,1,1786266000000,5,6,25.82
1,0,26100,长江,20,1,60111300,螺山,1,1786269600000,5,4,25.81
1,0,26200,长江,20,1,60111300,螺山,1,1786273200000,5,6,25.81
1,0,26400,长江,20,1,60111300,螺山,1,1786280400000,5,6,25.81
1,0,26200,长江,20,1,60111300,螺山,1,1786284000000,5,6,25.81
1,0,26300,长江,20,1,60111300,螺山,1,1786287600000,5,5,25.82
1,0,26200,长江,20,1,60111300,螺山,1,1786291200000,5,4,25.81
1,0,26200,长江,20,1,60111300,螺山,1,1786294800000,5,4,25.8
1,0,26200,长江,20,1,60111300,螺山,1,1786298400000,5,6,25.8
1,0,26300,长江,20,1,60111300,螺山,1,1786302000000,5,4,25.79
1,0,26300,长江,20,1,60111300,螺山,1,1786305600000,5,4,25.78
1,0,26000,长江,20,1,60111300,螺山,1,1786309200000,5,5,25.79
1,0,26000,长江,20,1,60111300,螺山,1,1786312800000,5,6,25.79
1,0,26000,长江,20,1,60111300,螺山,1,1786316400000,5,6,25.79
1,0,25900,长江,20,1,60111300,螺山,1,1786327200000,5,4,25.77
1,0,25700,长江,20,1,60111300,螺山,1,1786334400000,5,4,25.75
1,0,26000,长江,20,1,60111300,螺山,1,1786341600000,5,6,25.73
1,0,25500,长江,20,1,60111300,螺山,1,1786348800000,5,5,25.74
1,0,25800,长江,20,1,60111300,螺山,1,1786352400000,5,4,25.73
1,0,25600,长江,20,1,60111300,螺山,1,1786359600000,5,5,25.71
1,0,25700,长江,20,1,60111300,螺山,1,1786363200000,5,4,25.7
1,0,25900,长江,20,1,60111300,螺山,1,1786366800000,5,4,25.68
1,0,25700,长江,20,1,60111300,螺山,1,1786374000000,5,6,25.68
1,0,26000,长江,20,1,60111300,螺山,1,1786377600000,5,4,25.67
1,0,25900,长江,20,1,60111300,螺山,1,1786381200000,5,6,25.67
1,0,25900,长江,20,1,60111300,螺山,1,1786388400000,5,6,25.68
1,0,25500,长江,20,1,60111300,螺山,1,1786392000000,5,5,25.7
1,0,25600,长江,20,1,60111300,螺山,1,1786395600000,5,4,25.68
