kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788206400000,6,5,31.990
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788220800000,6,5,32.030
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788238800000,6,4,32.020
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788256800000,6,4,31.950
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788274800000,6,4,31.860
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788285600000,6,4,31.810
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788296400000,6,6,31.800
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788303600000,6,6,31.790
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788310800000,6,4,31.790
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788328800000,6,4,31.750
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788346800000,6,4,31.690
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788361200000,6,4,31.600
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788372000000,6,4,31.530
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788382800000,6,4,31.500
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788390000000,6,6,31.490
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788397200000,6,4,31.470
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788415200000,6,6,31.450
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788433200000,6,6,31.430
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788447600000,6,4,31.360
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788458400000,6,4,31.320
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788469200000,6,4,31.310
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788476400000,6,4,31.310
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788483600000,6,4,31.300
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788501600000,6,4,31.250
1,长江,0,6,0,0,0,0,0,1,60108900,郝穴,0,1788519600000,6,4,31.170
