kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,71.9,东荆河,650,1,62213000,潜江,0,1788206400000,5,5,29
1,0,74.4,东荆河,650,1,62213000,潜江,0,1788220800000,5,5,29.06
1,0,89.3,东荆河,650,1,62213000,潜江,0,1788238800000,5,4,29.01
1,0,85.6,东荆河,650,1,62213000,潜江,0,1788256800000,5,4,28.88
1,0,81.1,东荆河,650,1,62213000,潜江,0,1788274800000,5,4,28.72
1,0,78.6,东荆河,650,1,62213000,潜江,0,1788285600000,5,4,28.63
1,0,76.1,东荆河,650,1,62213000,潜江,0,1788296400000,5,4,28.54
1,0,74.7,东荆河,650,1,62213000,潜江,0,1788303600000,5,4,28.49
1,0,73.3,东荆河,650,1,62213000,潜江,0,1788310800000,5,4,28.44
1,0,71,东荆河,650,1,62213000,潜江,0,1788328800000,5,4,28.36
1,0,71,东荆河,650,1,62213000,潜江,0,1788346800000,5,6,28.36
1,0,69.6,东荆河,650,1,62213000,潜江,0,1788361200000,5,4,28.31
1,0,68.2,东荆河,650,1,62213000,潜江,0,1788372000000,5,4,28.26
1,0,67.1,东荆河,650,1,62213000,潜江,0,1788382800000,5,4,28.22
1,0,66.5,东荆河,650,1,62213000,潜江,0,1788390000000,5,4,28.2
1,0,66.3,东荆河,650,1,62213000,潜江,0,1788397200000,5,4,28.19
1,0,29.3,东荆河,650,1,62213000,潜江,0,1788415200000,5,6,28.16
1,0,27.7,东荆河,650,1,62213000,潜江,0,1788433200000,5,4,28.12
1,0,26.9,东荆河,650,1,62213000,潜江,0,1788447600000,5,6,28.1
1,0,26.5,东荆河,650,1,62213000,潜江,0,1788458400000,5,6,28.09
1,0,26.1,东荆河,650,1,62213000,潜江,0,1788469200000,5,6,28.08
1,0,26.1,东荆河,650,1,62213000,潜江,0,1788476400000,5,6,28.08
1,0,25.7,东荆河,650,1,62213000,潜江,0,1788483600000,5,6,28.07
1,0,24.9,东荆河,650,1,62213000,潜江,0,1788501600000,5,4,28.05
