kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788199200000,6,5,37.192
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788220800000,6,4,37.097
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788238800000,6,4,36.730
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788256800000,6,4,36.610
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788274800000,6,5,36.760
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788285600000,6,5,36.890
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788296400000,6,4,36.800
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788303600000,6,4,36.690
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788310800000,6,5,36.660
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788328800000,6,4,36.600
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788346800000,6,4,36.350
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788361200000,6,5,36.550
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788372000000,6,6,36.610
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788382800000,6,4,36.590
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788390000000,6,6,36.580
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788397200000,6,5,36.610
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788415200000,6,4,36.520
