oq,q,stcd,stnm,tm,wptn,z,rvnm
,,60114700,安庆,1788206400000,5,11.034,长江干流
,,60114700,安庆,1788220800000,5,11.069,长江干流
,,60114700,安庆,1788238800000,4,11.071,长江干流
,,60114700,安庆,1788256800000,5,11.112,长江干流
,,60114700,安庆,1788274800000,5,11.116,长江干流
,,60114700,安庆,1788285600000,5,11.119,长江干流
,,60114700,安庆,1788296400000,5,11.144,长江干流
,,60114700,安庆,1788303600000,5,11.164,长江干流
,,60114700,安庆,1788310800000,5,11.184,长江干流
,,60114700,安庆,1788328800000,4,11.185,长江干流
,,60114700,安庆,1788346800000,6,11.229,长江干流
,,60114700,安庆,1788361200000,4,11.253,长江干流
,,60114700,安庆,1788372000000,4,11.272,长江干流
,,60114700,安庆,1788382800000,5,11.291,长江干流
,,60114700,安庆,1788390000000,5,11.326,长江干流
,,60114700,安庆,1788397200000,5,11.333,长江干流
,,60114700,安庆,1788415200000,6,11.366,长江干流
,,60114700,安庆,1788433200000,5,11.42,长江干流
,,60114700,安庆,1788447600000,5,11.432,长江干流
,,60114700,安庆,1788458400000,5,11.444,长江干流
,,60114700,安庆,1788469200000,5,11.451,长江干流
,,60114700,安庆,1788476400000,5,11.463,长江干流
,,60114700,安庆,1788483600000,5,11.484,长江干流
,,60114700,安庆,1788501600000,5,11.493,长江干流
,,60114700,安庆,1788519600000,4,11.505,长江干流
,,60114700,安庆,1788534000000,5,11.536,长江干流
,,60114700,安庆,1788544800000,5,11.545,长江干流
,,60114700,安庆,1788552000000,4,11.545,长江干流
,,60114700,安庆,1788559200000,5,11.56,长江干流
,,60114700,安庆,1788566400000,5,11.605,长江干流
,,60114700,安庆,1788584400000,5,11.647,长江干流
,,60114700,安庆,1788598800000,5,11.668,长江干流
,,60114700,安庆,1788609600000,5,11.68,长江干流
,,60114700,安庆,1788624000000,5,11.72,长江干流
,,60114700,安庆,1788631200000,4,11.723,长江干流
,,60114700,安庆,1788638400000,4,11.737,长江干流
,,60114700,安庆,1788645600000,5,11.75,长江干流
,,60114700,安庆,1788649200000,5,11.767,长江干流
,,60114700,安庆,1788667200000,5,11.802,长江干流
,,60114700,安庆,1788681600000,5,11.836,长江干流
,,60114700,安庆,1788696000000,6,11.852,长江干流
,,60114700,安庆,1788710400000,5,11.88,长江干流
,,60114700,安庆,1788717600000,5,11.897,长江干流
,,60114700,安庆,1788724800000,5,11.909,长江干流
,,60114700,安庆,1788732000000,4,11.911,长江干流
,,60114700,安庆,1788739200000,5,11.937,长江干流
,,60114700,安庆,1788760800000,5,11.994,长江干流
,,60114700,安庆,1788782400000,5,12.039,长江干流
,,60114700,安庆,1788800400000,5,12.06,长江干流
,,60114700,安庆,1788814800000,5,12.095,长江干流
,,60114700,安庆,1788822000000,4,12.097,长江干流
,,60114700,安庆,1788829200000,4,12.09,长江干流
,,60114700,安庆,1788847200000,5,12.13,长江干流
,,60114700,安庆,1788865200000,4,12.119,长江干流
,,60114700,安庆,1788879600000,4,12.126,长江干流
,,60114700,安庆,1788944400000,5,12.097,长江干流
,,60114700,安庆,1788958800000,5,12.069,长江干流
,,60114700,安庆,1788987600000,4,12.001,长江干流
,,60114700,安庆,1788998400000,5,11.982,长江干流
,,60114700,安庆,1789012800000,4,11.949,长江干流
,,60114700,安庆,1789030800000,6,11.963,长江干流
,,60114700,安庆,1789045200000,4,11.93,长江干流
,,60114700,安庆,1789074000000,4,11.904,长江干流
,,60114700,安庆,1789084800000,4,11.89,长江干流
,,60114700,安庆,1789099200000,4,11.85,长江干流
